,index,id,created_at,user_id,username,name,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,quote_url,video,thumbnail,reply_to,tweet_word_count,polarity,subjectivity
287,316,1506617316263415809,2022-03-23 14:02:14,1460765851808714755,getontrade,GetOnTrade,$YOU Berkshire Hathaway Shares Cross $500K Heres How Much Money You Couldve Made With An Investment When Th - Benzinga  https://t.co/iUAn4fveQx,0,1,0,0,0,0,0,1,0,0,0,0,21,0.1,0.1
288,317,1506617281455042565,2022-03-23 14:02:06,838962685098217472,kangshang17,康尚,"@Madhula73460014 @spectatorindex Sure ahaha, switch all your savings to rubles and let us know how it goes! You'll probably inspire Goldman and Berkshire Hathaway!",0,0,0,1,0,15,0,0,0,0,0,2,24,0.78125,0.8888888888888888
289,318,1506616912884781064,2022-03-23 14:00:38,1445779744306315269,usfranchise,Franchise Consultant Group,"If you want to live like a billionaire, try following Warren Buffett. The Oracle of Omaha is the CEO of Berkshire Hathaway and he lives quite cheaply while still making huge profits for himself in his company's stock market investments!   https://t.co/n8tbUfackJ  #Frugal",0,1,0,0,0,0,1,0,0,0,0,0,42,0.25909090909090915,0.5499999999999999
290,319,1506616385518120963,2022-03-23 13:58:32,2806662505,averygrrl,Avery🌸💝📈📊💹🇺🇦🙏🏽✊🏽🌹,"Visualized: “The most important quality for an investor is temperament, not intellect.” —Warren Buffett, CEO of Berkshire Hathaway  https://t.co/5PxdZP171b",0,0,1,0,1,9,0,0,0,1,1,0,19,0.45,0.75
291,320,1506612760372822016,2022-03-23 13:44:08,82847054,sandandland,Beth Livers,"Check out this listing! 3554 Ocean Drive #902S, Vero Beach, FL, 32963   $895,000 | 2 Beds | 2 Baths | 1112 sq. ft.  Contact me for more details!  Sand &amp; Land Team Berkshire Hathaway HomeServices - Florida Realty  https://t.co/9ApZq51i5d  https://t.co/6b8DedKZSN",0,1,1,0,0,0,1,0,0,1,1,0,40,0.625,0.5
292,322,1506608150237089797,2022-03-23 13:25:49,918112383628963841,ds_analytics,David Sobo,"Digital Innovation in Insurance Market Analysis - Berkshire Hathaway, Prudential Financial, UnitedHealth Group - EIN News  https://t.co/kLIeZVdqdE  #DataScience #MachineLearning #DeepLearning #Insurance #NLP #Robots #AI #IoT #BigData",0,1,0,0,0,0,9,0,0,0,0,0,26,0.0,0.0
293,323,1506601663099981825,2022-03-23 13:00:02,409397474,paradigumfrangr,Audrey Randall,"If you want to live like a billionaire, try following Warren Buffett. The Oracle of Omaha is the CEO of Berkshire Hathaway and he lives quite cheaply while still making huge profits for himself in his company's stock market investments!   https://t.co/kg4Hqm4B3j  #Frugal",0,1,0,0,0,0,1,0,0,0,0,0,42,0.25909090909090915,0.5499999999999999
294,324,1506601662412201985,2022-03-23 13:00:02,964578038963843072,vistafranchise,Chris Gamble,"If you want to live like a billionaire, try following Warren Buffett. The Oracle of Omaha is the CEO of Berkshire Hathaway and he lives quite cheaply while still making huge profits for himself in his company's stock market investments!   https://t.co/RBaU7cJuOC  #Frugal",0,1,0,0,0,0,1,0,0,0,0,0,42,0.25909090909090915,0.5499999999999999
295,325,1506601660549894144,2022-03-23 13:00:01,4625338961,franconnect1,Franchise Connector,"If you want to live like a billionaire, try following Warren Buffett. The Oracle of Omaha is the CEO of Berkshire Hathaway and he lives quite cheaply while still making huge profits for himself in his company's stock market investments!   https://t.co/kpYWn8abq6  #Frugal",0,1,0,0,0,0,1,0,0,0,0,0,42,0.25909090909090915,0.5499999999999999
296,326,1506601660071743493,2022-03-23 13:00:01,1110691788145283072,theccconsulting,ChateauChandonConsulting,"If you want to live like a billionaire, try following Warren Buffett. The Oracle of Omaha is the CEO of Berkshire Hathaway and he lives quite cheaply while still making huge profits for himself in his company's stock market investments!   https://t.co/n17QnTZdio  #Frugal",0,1,0,0,0,0,1,0,0,0,0,0,42,0.25909090909090915,0.5499999999999999
297,327,1506601658440208385,2022-03-23 13:00:01,4389788179,debgould65,Deb Gould - Franchise Expert,"If you want to live like a billionaire, try following Warren Buffett. The Oracle of Omaha is the CEO of Berkshire Hathaway and he lives quite cheaply while still making huge profits for himself in his company's stock market investments!   https://t.co/ZRRmNL3LW5  #Frugal",0,1,0,0,0,0,1,0,0,0,0,0,42,0.25909090909090915,0.5499999999999999
298,328,1506600442117074944,2022-03-23 12:55:11,1443369028454596610,blogtech12,blog tech,"Digital Innovation in Insurance Market Analysis – Berkshire Hathaway, Prudential Financial, UnitedHealth Group  https://t.co/rEC0IfXOEr",0,1,0,0,0,0,0,0,0,0,0,0,14,0.0,0.0
299,330,1506599641940377600,2022-03-23 12:52:00,1001192245,talkmarkets,TalkMarkets,Berkshire Hathaway Shares Cross $500K: Here's How Much Money You Could've Made With An Investment When The Stock Hit $100K $BRK.A Also $Y $NVDA $FB  https://t.co/xemS3fMpWo,0,1,0,0,0,1,0,4,0,0,0,0,26,0.1,0.1
300,331,1506597463750291465,2022-03-23 12:43:21,1501549512296484868,majklinvestor,MajklInvestor,Current portfolio:  1. Berkshire Hathaway 2. Prosus 3. Inabata &amp; Co LTD 4. Markel Corporation 5. Canadian National Railway 6. Shell 7.  W. P. Carrey 8. DIC Asset AG,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0,0.4
301,333,1506588724083187716,2022-03-23 12:08:37,1465542509594095618,dotnewsupdates,News Updates,"Berkshire Hathaway stock price reaches $500,000  https://t.co/0oi6jefsKs",0,1,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0
302,334,1506587498637672450,2022-03-23 12:03:45,1338532828666060802,brkdaily,BRK Daily 🇺🇦,2014: Why does BNSF assume debt while paying dividends to Berkshire?  https://t.co/ClJFRNccv9  $BRK.B #BerkshireHathaway #WarrenBuffett #CharlieMunger,0,1,0,0,0,0,3,1,0,0,0,0,16,0.0,0.0
303,337,1506579389340811264,2022-03-23 11:31:31,2994186913,themehnazyasmin,Mehnaz Yasmin,"Alleghany put to call ratio (volume) on most traded options was 2 on Tuesday, according to @Refinitiv, one day after Berkshire Hathaway struck a $11.6 billion deal to buy it, sending shares up 25%.   Stock also overbought on the RSI.",4,0,0,0,1,1,0,0,0,0,0,0,40,0.5,0.5
304,340,1506571567270174725,2022-03-23 11:00:27,1349925607103213569,sylvestermhlon4,"Sylvester Mhlongo, PrENG","@PenangCapital This Diversifying thing is overated...If u own 1 good stock it's good enough...Berkshirehathaway, Coke, McDonald's, Disney, Amazon, Apple, Tesla etc...just pick 1",0,0,0,0,0,0,0,0,0,0,0,1,23,0.6666666666666666,0.7333333333333334
305,341,1506564691555979270,2022-03-23 10:33:07,104257356,briansozzi,Brian Sozzi,Stocks likely to open at/or near records (h/t @SPYJared)  $BRK-A (Buffett's Berkshire Hathaway) $BRK-B $DE  $ADM  $TRV  $UNP  $PANW  $CB  $HSIC  $AIZ  $L  $WRB  $NUE  $PGR  $PWR  $CTSH,3,0,0,0,0,2,0,16,0,0,0,0,28,0.03333333333333333,0.6333333333333333
306,343,1506558464738435073,2022-03-23 10:08:23,1443369028454596610,blogtech12,blog tech,"Top Research Reports for Berkshire Hathaway, Honeywell International &amp; Becton, Dickinson  https://t.co/Q0gfWNcesk",0,1,0,0,0,0,0,0,0,0,0,0,12,0.25,0.25
307,344,1506555457523101696,2022-03-23 09:56:26,1443369028454596610,blogtech12,blog tech,"Digital Innovation in Insurance Market Size, Scope, Growth, Competitive Analysis – AXA, Zurich Insurance, China Life Insurance, Berkshire Hathaway  https://t.co/jcJ3mkjkel",0,1,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0
308,346,1506550968225198087,2022-03-23 09:38:35,1459880058,atm_worldnews,AtlasMag World,Berkshire Hathaway to acquire the American insurer Alleghany for 11.6 billion USD  https://t.co/P6KdM0phe9,0,1,0,0,0,0,0,0,0,0,0,0,13,0.0,0.0
309,348,1506545039262068737,2022-03-23 09:15:02,302831243,rpstranslations,Tony Rosado,Berkshire Hathaway to Buy Insurer Alleghany for $11.6 Billion  https://t.co/JjrcZwydFY,0,1,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0
310,349,1506542888653672459,2022-03-23 09:06:29,325000651,scottsphill2,Scott Phillips,"@REKTstonkMAN @BaronTCapital @DeItaone Berkshire Hathaway has purchased nearly 30 million shares of Occidental Petroleum since the end of 2021, adding to an existing large holding of 83.9 million warrants in the big energy company.",0,0,0,0,0,0,0,0,0,0,0,3,34,0.10476190476190476,0.3095238095238095
311,350,1506540646244368387,2022-03-23 08:57:34,161241778,cymeta,cy,@mayazi is Berkshire Hathaway sound money?,0,0,0,0,0,0,0,0,0,0,0,1,6,0.4,0.4
312,351,1506539889919209474,2022-03-23 08:54:34,116285309,markch3ng,Mark Cheng,"Berkshire Hathaway's share price since 1990.  Every time I look at this I'm blown away.    It's a cliche, but Buffett &amp; Munger's long term track record and consistency is simply without equal:  https://t.co/coouTPgcxB",0,0,1,0,1,0,0,0,0,1,1,0,33,-0.016666666666666666,0.3357142857142857
313,352,1506536553392316420,2022-03-23 08:41:19,1359581517119426561,simplestockdata,SIS Research Group,Merger document shows that Berkshire Hathaway reduced its price for the insurer by nearly $2 a share to account for the advisory fee.  https://t.co/WJQ02uksTe,0,1,0,0,0,0,0,0,0,0,0,0,24,0.1,0.4
314,353,1506535849441300483,2022-03-23 08:38:31,1039903207,ashrfsben,Ashrf Ben Ali Ⓜ️,"From @Breakingviews: Warren Buffett is paying $11.6 bln for Alleghany, a kind of mini-me of his Berkshire Hathaway insurance empire. It’s a classic Sage-of-Omaha move explains John Foley  https://t.co/FJiPIkrSXT",3,0,0,0,0,0,0,0,0,1,1,0,29,0.3833333333333333,0.5333333333333333
315,354,1506531047021940736,2022-03-23 08:19:26,1277737426052616193,banker__x,BankerX,"1. The godfather has made an acquisition. Berkshire Hathaway concluded a $12bn deal to purchase Alleghany Corporation, further growing its insurance exposure.",0,0,0,1,2,11,0,0,0,0,0,0,22,0.0,0.5
316,355,1506530173436497925,2022-03-23 08:15:57,754325835268681728,skrapivin1,kristin,"Berkshire Hathaway, the company of star investor Warren Buffett, has bought $1 billion worth of stock in a digital bank focusing on cryptocurrencies #eth",0,0,0,0,0,0,1,0,0,0,0,0,24,0.15,0.05
317,356,1506527634154479618,2022-03-23 08:05:52,3183637130,navycapital,NAVY CAPITAL,#NavyCapital #barronsonline: Merger document shows that Berkshire Hathaway reduced its price for the insurer by nearly $2 a share to account for the advisory fee.  https://t.co/K5byTOxgTU,0,1,0,0,1,0,2,0,0,0,0,0,26,0.1,0.4
318,357,1506524569007321088,2022-03-23 07:53:41,1460106145855520770,keybrackson,Kay Brackson,"@DavidFjeld @zerohedge It baffles the mind why we don't have one now. We need one before Blackstone and Berkshire Hathaway own all our land and homes, make us permanent renters. It may *already* be too late.",0,0,0,0,0,0,0,0,0,0,0,2,36,0.15,0.8
319,358,1506523639880974339,2022-03-23 07:50:00,15110357,reutersbiz,Reuters Business,"WATCH: From @Breakingviews: Warren Buffett is paying $11.6 bln for Alleghany, a kind of mini-me of his Berkshire Hathaway insurance empire. It’s a classic Sage-of-Omaha move explains John Foley  https://t.co/QDiG8AOuBR",3,0,0,2,3,15,0,0,0,1,1,0,30,0.3833333333333333,0.5333333333333333
320,359,1506522852929019904,2022-03-23 07:46:52,1259213974131937282,insiderpurchase,SEC - Insider Purchases,"$OXY - Occidental Petroleum Corp /De/ #OccidentalPetroleum Berkshire Hathaway Inc (10%) purchases +18,102,616 shares for $984,959,813 increasing his stake by +15%.  Share price: $54.41   https://t.co/H1WXWu5o4h",0,1,0,0,0,0,1,1,0,0,0,0,25,0.0,0.0
321,360,1506522849154146308,2022-03-23 07:46:51,1259213974131937282,insiderpurchase,SEC - Insider Purchases,"$OXY - Occidental Petroleum Corp /De/ #OccidentalPetroleum Berkshire Hathaway Inc (10%) purchases +27,107,389 shares for $1,534,168,236 increasing his stake by +30%.  Share price: $56.60   https://t.co/OJPUkqiwmg",0,1,0,0,0,0,1,1,0,0,0,0,25,0.0,0.0
322,361,1506522841596010497,2022-03-23 07:46:49,1259213974131937282,insiderpurchase,SEC - Insider Purchases,"$OXY - Occidental Petroleum Corp /De/ #OccidentalPetroleum Berkshire Hathaway Inc (10%) purchases +61,351,818 shares for $2,147,483,647 increasing his stake by +205%.  Share price: $50.88   https://t.co/JumCBq2uB3",0,1,0,0,0,0,1,1,0,0,0,0,25,0.0,0.0
323,362,1506521123059556357,2022-03-23 07:40:00,1652541,reuters,Reuters,"From @Breakingviews: Warren Buffett is paying $11.6 bln for Alleghany, a kind of mini-me of his Berkshire Hathaway insurance empire. It’s a classic Sage-of-Omaha move explains John Foley  https://t.co/PjqSz9fFc5",3,0,0,5,14,41,0,0,0,1,1,0,29,0.3833333333333333,0.5333333333333333
324,363,1506515936630685699,2022-03-23 07:19:23,1293791432226926592,angeleno551,Angeleno55,@JohnPompliano @natbrunell ie the Berkshire Hathaway core portfolio....,0,0,0,0,0,1,0,0,0,0,0,2,8,0.0,0.0
325,364,1506515233879502848,2022-03-23 07:16:36,1495044473390125061,mdalemr73404145,MD AL EMRAN,Nice project  @BhatBiL30698508  @BHHSRealEstate  @ValoranGlobal,9,0,0,0,0,0,0,0,1,0,0,0,5,0.6,1.0
326,365,1506511693978820611,2022-03-23 07:02:32,1225244851,dhyantrivedi93,Dhyan Trivedi,"@_shivangisaxena Tesla, Costco, Berkshire Hathaway are some that come to mind when thinking of exciting businesses to learn about.",0,0,0,0,0,1,0,0,0,0,0,1,19,0.3,0.8
327,366,1506509406342549507,2022-03-23 06:53:26,3069508370,indrashishmitra,Indrashish Mitra,#BerkshireHathaway Class A shares creating new ATHs every day despite it coming at over $525k a pop. $600k doesn't seem like a far fetch if this momentum continues till the next earnings call in May 2022. Considering buying in...,0,0,0,0,0,1,1,0,0,0,0,0,39,0.07878787878787878,0.48484848484848486
328,367,1506508558200107010,2022-03-23 06:50:04,830571821149745152,equitymates,Equity Mates Investing,"Berkshire Hathaway has made its first acquisition since 2016 - Alleghany (NYSE: Y)  A few thoughts: ➡️ These guys love insurance ➡️ Buffett said he has ""closely observed"" Alleghany for 60 years - now that is DD ➡️ BRK still has $135b cash remaining - surely more deals coming?",0,0,0,1,0,5,0,0,0,0,0,0,49,0.2625,0.3833333333333333
329,368,1506507699453800451,2022-03-23 06:46:39,3556535354,superjanbanan,Janna E,@Thewildbino @jhuntermav I believe it easily gets to 50k and up Def could get close to Berkshire Hathaway or possible higher: they CAN print money and will it’s not gonna be easy,0,0,0,1,0,4,0,0,0,0,0,2,32,0.2791666666666667,0.7916666666666667
330,369,1506506543625379840,2022-03-23 06:42:04,1237062387536199681,austinclareball,Austin Ball,@jreentertain Charlie is an investor into Berkshire Hathaway. I am interested to know if @WarrenBuffett holds any Bitcoin in his personal portfolio.,3,0,0,1,0,0,0,0,0,0,0,1,22,0.125,0.4
331,370,1506500316174426113,2022-03-23 06:17:19,219254618,izzorv6,Mike Izzo,"NEW YORK—Warren Buffett’s Berkshire Hathaway Inc. on Monday struck an agreement to buy insurance company Alleghany Corp. for $11.6 billion, only weeks after the 91-year-old billionaire bemoaned a lack of good investment opportunities.  # # # # # # # #   https://t.co/do56bd5Wz7  https://t.co/i6CYGv4TTG",0,1,1,0,0,0,0,0,0,1,1,0,43,0.27878787878787875,0.6848484848484849
332,371,1506499648369790977,2022-03-23 06:14:40,1441952749587894280,rose_howdy,ローズ,Berkshire Hathaway to Buy Insurer Alleghany for $11.6 Billion  https://t.co/kCzdumGAc6,0,1,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0
333,372,1506499342374514690,2022-03-23 06:13:27,1378002469553332231,deebeezy10,Crypto Jedi,Warren Buffett doesn't F*ck with Everybody... How Berkshire Hathaway top...  https://t.co/g6CTNHZSUy via @YouTube #StockMarket  #Crypto #Investing #BullRun,3,1,0,0,0,0,4,0,0,0,0,0,17,0.5,0.5
334,373,1506493742617960448,2022-03-23 05:51:12,4247618234,chipperbuilt775,SK Charles C Hall,I work for Malcolm Forbes and Berkshire Hathaway pro bono already have a bank and a foundation and farm and lots of other junk.,0,0,0,1,0,0,0,0,0,0,0,0,24,-0.125,0.375
335,375,1506492570297372674,2022-03-23 05:46:32,1364482870610427907,zobjobsus,zobjobs - US Remote Jobs,Customer Service and Contract Support Manager at Business Wire Business Wire a Berkshire Hathaway company is the global market leader in press release dis... #CustomerService #Hiring   https://t.co/Hfm6ReYSjB,0,1,0,0,1,1,2,0,0,0,0,0,27,0.0,0.0
336,376,1506491126110371842,2022-03-23 05:40:48,29905232,johnndavis,John N. Davis,"20220321: Katherine Chiglinsky, Bloomberg: Warren Buffett's Berkshire Hathaway to buy Alleghany for US$11.6 billion in return to dealmaking [""Berkshire Hathaway will acquire all outstanding Alleghany shares for US$848.02 per share in cash""",0,0,0,0,0,0,0,0,1,0,0,0,32,0.5,0.875
337,378,1506482395901571072,2022-03-23 05:06:06,282753602,wwalexdo,What Would Alex Do?,@IndexandETFs Real estate and Berkshire Hathaway stock,0,0,0,0,0,1,0,0,0,0,0,1,7,0.2,0.30000000000000004
338,380,1506480858500268034,2022-03-23 05:00:00,71882824,artemisbm,Artemis.bm,Berkshire Hathaway acquiring TransRe parent Alleghany in $11.6bn deal  https://t.co/ZQcTJ9V5Ra,0,1,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0
339,381,1506477823233564674,2022-03-23 04:47:56,761321058167238656,brockicewater,Leo Farnsworth,That's less than 1 minute for each woman (32) who has come forward in one way or another with allegations against Watson.   Haslam/Browns certainly did their due diligence. He probably spent double that time deciding to throw 230 million of Berkshire Hathaway's dollars at the QB.,0,0,0,0,0,0,0,0,1,0,0,0,46,-0.03547619047619048,0.22261904761904763
340,383,1506473424616579072,2022-03-23 04:30:28,1456828856355201027,datadili,volume ticker,Berkshire Hathaway Inc. traded -1.41% below it's 52-wk high $BRK-B,0,0,0,0,0,0,0,1,0,0,0,0,10,0.16,0.5399999999999999
341,384,1506473044264501255,2022-03-23 04:28:57,1505175204523298821,the_watcho,TheWatch,Berkshire Hathaway HomeServices Florida Realty – 8750 S Ocean Drive 1635  https://t.co/PBvIu4ueRb,0,1,0,0,0,0,0,0,0,0,0,0,12,0.0,0.0
342,385,1506472233052504071,2022-03-23 04:25:43,1245502260794126336,kingmakeriq,KingMaker$Enterprises,@Budgetdog_ Berkshire Hathaway Inc.  $BRK.b  https://t.co/37FEbYTIhZ,0,0,1,1,0,7,0,1,0,1,1,1,6,0.0,0.0
343,386,1506468826182995973,2022-03-23 04:12:11,1237062387536199681,austinclareball,Austin Ball,@DannysMoneyTalk Berkshire Hathaway is one of the best businesses in the world. In my opinion.,0,0,0,0,0,1,0,0,0,0,0,1,15,1.0,0.3
